cells,drugs,labels
68,5,8.0
68,6,8.0
68,7,4.3542523
68,8,8.0
68,9,8.0
68,10,0.058103666
68,11,0.028204657
68,12,8.0
68,13,8.0
68,14,5.3526945
68,15,7.446472
68,16,8.0
68,17,8.0
68,18,0.32801437
68,19,7.653486
68,20,2.1975389
68,21,8.0
68,22,8.0
68,23,8.0
69,0,0.030291224
69,1,0.5522193
69,2,0.7141122
69,3,8.0
69,4,8.0
69,5,4.9179664
69,6,8.0
69,7,2.8938582
69,8,8.0
69,9,8.0
69,10,0.28856182
69,11,0.16817994
69,12,8.0
69,13,8.0
69,14,8.0
69,15,8.0
69,16,8.0
69,17,8.0
69,18,8.0
69,19,8.0
69,21,1.4741551
69,22,8.0
69,23,8.0
70,0,0.020698361
70,1,1.1144512
70,2,0.5197793
70,3,8.0
70,4,8.0
70,5,8.0
70,6,8.0
70,7,0.0
70,8,8.0
70,9,8.0
70,10,0.36635992
70,11,0.020420121
70,12,8.0
70,13,8.0
70,14,1.6167858
70,15,8.0
70,16,8.0
70,17,8.0
70,18,8.0
70,19,8.0
70,20,0.5252374
70,21,8.0
70,22,0.0
70,23,8.0
71,0,0.002542614
71,1,0.044002295
71,2,0.04779857
71,3,8.0
71,4,8.0
71,5,2.94865
71,6,0.007538102
71,7,0.99477535
71,8,1.9340574
71,9,0.3516352
71,10,0.13033667
71,11,0.016013557
71,12,0.034289107
71,13,0.38364476
71,14,0.20994776
71,15,6.5899954
71,16,8.0
71,17,8.0
71,18,8.0
71,19,0.76937276
71,20,0.51433843
71,22,8.0
71,23,2.932343
72,0,0.00999075
72,1,8.0
72,2,4.784356
72,3,8.0
72,4,8.0
72,5,8.0
72,6,8.0
72,7,8.0
72,8,8.0
72,9,8.0
72,10,8.0
72,11,0.06776921
72,12,8.0
72,13,8.0
72,15,8.0
72,16,8.0
72,17,8.0
72,18,8.0
72,20,8.0
72,21,8.0
72,22,8.0
72,23,8.0
73,0,0.024387915
73,1,0.07795731
73,2,0.0
73,3,8.0
73,4,8.0
73,5,8.0
73,6,0.0
73,7,8.0
73,8,8.0
73,9,8.0
73,10,0.6996379
73,11,0.043410122
73,12,0.13182473
73,13,0.6346618
73,14,8.0
73,15,8.0
73,16,8.0
73,17,8.0
73,18,8.0
73,19,8.0
73,20,1.1061449
73,21,8.0
73,22,8.0
73,23,8.0
74,0,0.007594008
74,1,0.012411577
74,2,0.0
74,3,8.0
74,4,4.3739624
74,5,8.0
74,6,0.0
74,7,8.0
74,8,0.0
74,10,0.11770121
74,11,0.049688272
74,12,8.0
74,14,8.0
74,15,8.0
74,16,8.0
74,17,3.3006463
74,18,0.10037457
74,19,8.0
74,20,0.0
74,21,2.6853044
74,22,8.0
74,23,1.9856882
75,0,0.0025
75,1,2.8108306
75,2,0.55922794
75,3,8.0
75,4,8.0
75,5,0.24604826
75,6,6.2502155
75,7,8.0
75,8,8.0
75,9,0.21349496
75,10,0.43542108
75,11,0.003999026
75,12,0.10164227
75,13,0.11680062
75,14,8.0
75,15,8.0
75,16,8.0
75,17,0.30656654
75,18,6.849056
75,19,3.15097
75,21,0.41944104
75,22,8.0
75,23,0.9489355
76,0,0.007714884
76,1,0.28573433
76,2,0.0
76,3,1.6406797
76,4,0.82307273
76,5,8.0
76,6,5.612989
76,7,1.4499441
76,8,8.0
76,9,8.0
76,10,0.019284135
76,11,0.073913984
76,12,2.0661268
76,13,8.0
76,15,8.0
76,16,8.0
76,17,8.0
76,18,8.0
76,19,8.0
76,20,1.4286743
76,21,5.832925
76,22,8.0
76,23,3.0728142
77,0,0.013990878
77,1,3.7067716
77,2,0.0
77,3,8.0
77,4,8.0
77,5,8.0
77,6,0.0
77,7,2.1245446
77,8,0.0
77,9,8.0
77,10,0.06285819
77,11,0.020322172
77,13,4.3655043
77,14,4.6342564
77,15,8.0
77,16,8.0
77,17,3.9901805
77,18,8.0
77,19,8.0
77,20,1.5395849
77,21,2.8497431
77,22,8.0
77,23,1.5334479
78,0,0.00867361
78,1,2.943581
78,2,0.31390068
78,3,8.0
78,4,8.0
78,5,5.1109047
78,6,8.0
78,7,2.4129014
78,8,8.0
78,9,8.0
78,10,0.37322196
78,11,0.04087068
78,12,3.074703
78,13,8.0
78,14,8.0
78,15,8.0
78,16,8.0
78,17,1.3149025
78,18,8.0
78,19,8.0
78,20,3.839668
78,21,2.2867
78,22,8.0
78,23,8.0
79,0,0.005752318
79,1,0.4476015
79,2,0.22289325
79,3,4.4105325
79,4,3.0477571
79,5,4.969456
79,6,8.0
79,7,5.9994116
79,8,8.0
79,9,8.0
79,10,0.089309976
79,11,0.021113275
79,13,0.41900313
79,14,6.9146
79,15,5.69183
79,16,8.0
79,17,3.611555
79,18,8.0
79,19,4.23843
79,20,0.56526524
79,21,4.9444036
79,22,1.286708
80,0,0.005486321
80,1,0.18110247
80,2,0.08421213
80,3,8.0
80,4,8.0
80,5,3.7045515
80,6,8.0
80,7,5.849076
80,8,8.0
80,9,6.9450455
80,10,0.08547899
80,11,0.013002746
80,12,2.8836074
80,13,8.0
80,14,8.0
80,15,8.0
80,16,5.3114934
80,17,1.4112241
80,18,8.0
80,20,1.3511665
80,21,1.4727291
80,22,8.0
81,0,0.003120293
81,1,0.0680237
81,2,0.0
81,3,8.0
81,4,8.0
81,5,1.4919937
81,6,0.0
81,7,7.0752373
81,8,0.0
81,9,8.0
81,10,0.07343186
81,11,0.11156911
81,12,8.0
81,13,8.0
81,15,8.0
81,16,8.0
81,17,8.0
81,18,8.0
81,19,7.053858
81,20,1.3579917
81,21,8.0
81,22,8.0
81,23,2.2705283
82,0,0.017000178
82,1,2.9343708
82,2,0.0
82,3,8.0
82,4,8.0
82,5,8.0
82,6,0.0
82,7,8.0
82,8,0.0
82,9,8.0
82,10,0.10914998
82,11,0.13926467
82,12,8.0
82,13,8.0
82,14,8.0
82,15,8.0
82,16,8.0
82,17,8.0
82,18,8.0
82,19,8.0
82,20,0.0
82,21,8.0
82,22,8.0
82,23,8.0
83,0,0.039213784
83,1,0.7625599
83,2,0.0
83,3,8.0
83,4,7.255416
83,5,8.0
83,6,6.325266
83,7,2.3992624
83,8,8.0
83,9,8.0
83,10,0.79331654
83,11,0.0655957
83,12,5.5834055
83,13,8.0
83,14,1.7685105
83,15,8.0
83,16,8.0
83,17,8.0
83,18,8.0
83,19,8.0
83,20,6.7928925
83,21,2.9158578
83,22,8.0
83,23,8.0
84,0,0.002946121
84,1,0.05779477
84,2,0.05000682
84,3,8.0
84,4,4.213955
84,5,8.0
84,6,8.0
84,7,8.0
84,8,4.080998
84,9,7.920577
84,10,0.3305486
84,11,0.063522145
84,12,8.0
84,13,8.0
84,14,8.0
84,15,8.0
84,16,8.0
84,17,3.9944122
84,18,1.1145025
84,19,4.6919923
84,20,0.32586983
84,22,5.271177
84,23,4.39707
85,0,0.01261146
85,1,1.7932136
85,2,0.0
85,3,8.0
85,4,8.0
85,5,8.0
85,6,0.0
85,7,8.0
85,8,0.0
85,9,8.0
85,10,0.19865236
85,11,0.05655204
85,12,8.0
85,13,8.0
85,14,8.0
85,15,8.0
85,16,8.0
85,17,8.0
85,18,8.0
85,19,8.0
85,21,3.3012042
85,22,8.0
85,23,8.0
86,0,0.010238567
86,1,4.4707665
86,2,2.797262
86,3,8.0
86,4,8.0
86,5,8.0
86,6,8.0
86,7,8.0
86,8,8.0
86,9,8.0
86,10,0.24530175
86,11,0.20530088
86,12,8.0
86,13,8.0
86,14,8.0
86,15,8.0
86,16,8.0
86,18,8.0
86,19,8.0
86,20,5.228354
86,21,6.2815948
86,22,8.0
86,23,8.0
87,0,0.002542614
87,1,0.050527275
87,2,0.030715285
87,3,8.0
87,4,8.0
87,5,8.0
87,6,0.37920684
87,7,8.0
87,9,0.084487304
87,10,0.010983705
87,11,0.032222785
87,12,8.0
87,13,8.0
87,14,8.0
87,15,8.0
87,16,8.0
87,17,8.0
87,18,8.0
87,19,4.319277
87,20,8.0
87,21,0.9148118
87,22,8.0
87,23,3.4034188
88,0,0.036614265
88,1,0.5109835
88,2,0.0
88,3,8.0
88,4,8.0
88,5,8.0
88,6,7.630359
88,7,8.0
88,8,8.0
88,9,8.0
88,10,0.15077159
88,11,0.069325484
88,12,8.0
88,13,8.0
88,14,8.0
88,15,8.0
88,16,8.0
88,17,8.0
88,18,8.0
88,19,4.049648
88,20,8.0
88,21,2.550217
88,22,8.0
88,23,2.5660145
89,0,0.007821566
89,1,0.35609478
89,2,0.0
89,3,8.0
89,4,6.6567407
89,5,8.0
89,6,0.0
89,7,8.0
89,8,0.0
89,9,8.0
89,10,0.21243285
89,11,0.13343222
89,12,5.792831
89,13,8.0
89,14,8.0
89,15,8.0
89,16,8.0
89,17,8.0
89,18,8.0
89,19,8.0
89,20,2.83246
89,21,3.3120744
89,22,8.0
89,23,8.0
90,0,0.009626306
90,1,6.1997247
90,2,0.0
90,3,8.0
90,4,8.0
90,5,8.0
90,6,8.0
90,7,8.0
90,8,8.0
90,9,0.6436753
90,10,1.5314704
90,11,0.10385192
90,12,8.0
90,13,8.0
90,14,8.0
90,15,8.0
90,16,8.0
90,17,8.0
90,18,8.0
90,19,8.0
90,20,7.0121546
90,21,8.0
90,22,8.0
90,23,8.0
91,0,0.011294067
91,1,8.0
91,2,0.0
91,3,8.0
91,4,8.0
91,5,8.0
91,6,0.0
91,7,8.0
91,8,0.0
91,9,8.0
91,10,8.0
91,11,0.5394992
91,12,8.0
91,13,8.0
91,14,8.0
91,15,8.0
91,16,8.0
91,17,8.0
91,18,8.0
91,19,8.0
91,20,0.0
91,21,8.0
91,22,8.0
91,23,8.0
92,0,8.0
92,1,4.6431637
92,2,0.7234423
92,3,8.0
92,4,8.0
92,5,8.0
92,6,8.0
92,7,8.0
92,8,8.0
92,9,8.0
92,10,0.20115508
92,11,0.25102365
92,12,8.0
92,13,8.0
92,14,8.0
92,15,8.0
92,16,8.0
92,17,8.0
92,18,8.0
92,19,8.0
92,20,8.0
92,21,8.0
92,22,8.0
92,23,8.0
93,0,0.007085041
93,1,0.7353302
93,2,0.0
93,3,8.0
93,4,8.0
93,5,8.0
93,6,8.0
93,7,8.0
93,8,8.0
93,9,8.0
93,10,0.03854132
93,11,0.04311902
93,12,8.0
93,13,8.0
93,14,8.0
93,15,8.0
93,17,8.0
93,18,2.7616103
93,19,8.0
93,20,5.655051
93,21,3.222835
93,22,8.0
93,23,7.7082334
94,0,0.002996833
94,1,0.06953667
94,2,0.0
94,3,2.1559756
94,4,4.378565
94,5,8.0
94,6,7.5198126
94,7,2.6792884
94,8,8.0
94,9,8.0
94,10,0.06748455
94,11,0.054945543
94,12,8.0
94,13,8.0
94,14,0.7949879
94,15,8.0
94,16,8.0
94,17,7.206762
94,18,8.0
94,19,4.8925724
94,20,1.0853904
94,21,2.6265147
94,22,8.0
94,23,5.255249
95,0,0.010001038
95,1,2.3573215
95,2,0.0
95,3,5.570298
95,4,1.457828
95,5,8.0
95,6,5.009235
95,7,2.7594054
95,8,2.5090654
95,9,8.0
95,10,0.0483235
95,11,0.09168853
95,12,8.0
95,13,8.0
95,14,1.9404259
95,15,8.0
95,16,8.0
95,17,7.2844524
95,18,8.0
95,19,8.0
95,20,4.06005
95,21,7.7472897
95,22,8.0
95,23,8.0
96,0,8.0
96,1,2.090069
96,2,1.38262
96,3,0.28077397
96,4,1.2399236
96,5,8.0
96,6,8.0
96,7,0.1946767
96,8,8.0
96,9,8.0
96,10,0.018270468
96,11,0.11659625
96,12,8.0
96,13,8.0
96,14,1.0655982
96,15,8.0
96,16,8.0
96,18,8.0
96,19,8.0
96,20,8.0
96,21,3.9129083
96,22,8.0
96,23,8.0
97,0,0.004447281
97,1,3.7264118
97,2,0.5723428
97,3,0.1242524
97,4,1.8548812
97,5,8.0
97,6,7.444185
97,7,0.43906832
97,9,8.0
97,10,0.044439085
97,11,0.080013834
97,12,3.1655736
97,13,8.0
97,14,0.9748817
97,15,8.0
97,16,8.0
97,17,8.0
97,18,8.0
97,19,8.0
97,20,2.4842892
97,21,3.4250276
97,22,8.0
97,23,8.0
98,0,0.011513388
98,1,1.264468
98,2,0.0
98,3,8.0
98,4,8.0
98,5,8.0
98,6,0.0
98,7,8.0
98,8,0.0
98,9,8.0
98,10,0.06558562
98,11,0.06886589
98,12,3.4206634
98,13,8.0
98,14,8.0
98,15,8.0
98,16,8.0
98,17,6.6211476
98,18,1.4862063
98,19,8.0
98,20,3.1389403
98,21,5.9762316
98,22,8.0
98,23,8.0
99,0,0.14785407
99,1,2.9869456
99,2,1.1254102
99,3,8.0
99,4,8.0
99,5,8.0
99,6,8.0
99,7,8.0
99,8,8.0
99,9,0.0
99,10,0.0
99,11,0.054618184
99,13,0.14120781
99,14,8.0
99,15,8.0
99,16,8.0
99,17,8.0
99,18,8.0
99,19,8.0
99,20,8.0
99,21,6.2274055
99,22,8.0
99,23,8.0
100,0,0.004960467
100,1,0.06803937
100,2,0.07539101
100,3,8.0
100,4,7.36332
100,5,8.0
100,6,8.0
100,7,8.0
100,8,8.0
100,9,8.0
100,10,0.065258
100,11,0.06717426
100,12,1.2534058
100,13,8.0
100,14,8.0
100,16,8.0
100,17,8.0
100,18,8.0
100,19,8.0
100,20,6.826367
100,21,6.0940723
100,22,8.0
100,23,8.0
101,0,0.052693762
101,1,0.13757212
101,2,0.0
101,3,8.0
101,4,8.0
101,5,8.0
101,6,8.0
101,7,8.0
101,8,8.0
101,9,8.0
101,10,0.8033729
101,11,0.09638827
101,12,8.0
101,14,8.0
101,15,8.0
101,16,8.0
101,18,8.0
101,19,8.0
101,20,8.0
101,21,8.0
101,22,8.0
101,23,8.0
102,0,0.011236095
102,1,3.6605964
102,2,0.0
102,3,0.038917925
102,4,0.372134
102,5,8.0
102,6,0.0
102,7,0.31740648
102,8,0.0
102,9,8.0
102,10,0.18870239
102,12,8.0
102,13,8.0
102,14,0.42398223
102,15,8.0
102,16,8.0
102,17,4.255413
102,18,8.0
102,19,8.0
102,20,0.0
102,21,0.03615742
102,22,8.0
102,23,8.0
103,0,0.004276503
103,1,0.20115818
103,2,0.27674446
103,3,8.0
103,4,8.0
103,5,6.208874
103,6,8.0
103,7,8.0
103,8,8.0
103,10,0.20298965
103,11,0.04036962
103,12,0.20240115
103,13,0.5189576
103,14,8.0
103,15,8.0
103,16,8.0
103,17,8.0
103,18,8.0
103,19,7.0497413
103,20,1.833464
103,21,4.75001
103,22,8.0
103,23,7.125739
104,0,0.2842764
104,1,0.40251726
104,2,0.26266107
104,3,8.0
104,4,4.666833
104,5,7.161734
104,6,6.4962177
104,7,8.0
104,8,8.0
104,9,8.0
104,10,0.5924165
104,11,0.2242843
104,12,8.0
104,13,8.0
104,14,5.2436366
104,15,8.0
104,16,8.0
104,17,4.6305556
104,18,8.0
104,19,8.0
104,20,0.5997511
104,21,5.4180493
104,22,8.0
104,23,4.280635
105,0,0.0025
105,1,0.028245414
105,2,0.0
105,3,4.5573745
105,4,7.012478
105,5,7.9349475
105,6,0.0
105,7,8.0
105,8,0.0
105,9,0.0
105,10,0.1518711
105,11,0.075853355
105,12,0.022050716
105,13,0.3125534
105,14,8.0
105,15,8.0
105,16,8.0
105,17,4.044674
105,18,8.0
105,19,4.2833977
105,20,0.0
105,21,2.796274
105,22,6.1056824
105,23,2.685057
106,0,0.003909792
106,1,0.22309193
106,2,0.3224389
106,3,8.0
106,5,7.3636594
106,6,7.333293
106,7,1.8535993
106,8,8.0
106,9,8.0
106,10,0.18235873
106,11,0.023647482
106,12,0.08198344
106,13,0.8813192
106,14,1.3547413
106,15,8.0
106,16,8.0
106,17,8.0
106,18,8.0
106,19,8.0
106,20,0.3395188
106,21,1.7721546
106,22,8.0
106,23,3.5594504
107,0,0.006034548
107,1,1.2100608
107,2,0.0
107,3,8.0
107,4,8.0
107,5,8.0
107,6,6.968557
107,7,8.0
107,8,8.0
107,9,8.0
107,10,0.15503213
107,11,0.046715498
107,12,8.0
107,13,8.0
107,14,7.070782
107,15,8.0
107,16,8.0
107,17,8.0
107,18,8.0
107,19,8.0
107,20,2.6569915
107,21,8.0
107,22,8.0
107,23,8.0
108,0,0.022165507
108,1,0.8446428
108,2,5.365125
108,3,8.0
108,4,8.0
108,5,0.30542943
108,6,4.3395104
108,7,0.49846235
108,8,4.9649544
108,9,8.0
108,10,0.06106598
108,11,0.03249719
108,12,8.0
108,13,8.0
108,14,0.3532616
108,15,8.0
108,16,8.0
108,17,7.183921
108,18,8.0
108,19,5.0084653
108,20,8.0
108,21,3.22107
108,22,8.0
108,23,8.0
109,0,0.010395308
109,1,2.128628
109,2,2.3451855
109,3,8.0
109,4,8.0
109,5,8.0
109,6,8.0
109,7,5.546049
109,9,7.362415
109,10,0.90558356
109,11,0.10639034
109,12,8.0
109,13,8.0
109,14,5.684927
109,15,8.0
109,16,8.0
109,17,8.0
109,18,8.0
109,19,8.0
109,20,0.9539194
109,21,3.6158295
109,22,8.0
109,23,3.7257822
110,0,0.00400007
110,1,0.40937677
110,2,0.31216952
110,3,8.0
110,4,8.0
110,5,7.848872
110,6,8.0
110,7,8.0
110,8,8.0
110,9,8.0
110,10,0.044854023
110,11,0.06340126
110,12,8.0
110,13,8.0
110,14,8.0
110,15,8.0
110,16,8.0
110,17,8.0
110,18,8.0
110,19,8.0
110,21,8.0
110,22,8.0
110,23,6.6924224
111,0,0.002542614
111,1,0.11832303
111,2,0.12181062
111,4,8.0
111,5,4.8973846
111,6,8.0
111,7,8.0
111,8,8.0
111,9,2.9739425
111,10,0.23676059
111,11,0.0671196
111,12,8.0
111,13,8.0
111,14,8.0
111,15,8.0
111,16,8.0
111,17,8.0
111,18,8.0
111,19,5.8130665
111,20,0.59128916
111,21,2.7478993
111,22,8.0
111,23,8.0
112,0,0.007608487
112,1,0.83771664
112,2,0.5071956
112,3,8.0
112,4,8.0
112,5,8.0
112,6,2.0398877
112,7,8.0
112,8,8.0
112,9,8.0
112,10,0.5614919
112,11,0.026302194
112,12,8.0
112,13,8.0
112,14,8.0
112,15,8.0
112,16,8.0
112,17,8.0
112,18,8.0
112,19,8.0
112,20,8.0
112,21,8.0
112,22,8.0
112,23,8.0
113,0,0.060053825
113,1,0.4526492
113,2,0.0
113,3,8.0
113,4,8.0
113,5,8.0
113,6,8.0
113,7,8.0
113,8,8.0
113,9,8.0
113,10,1.6168603
113,11,0.05918742
113,13,8.0
113,14,8.0
113,15,8.0
113,16,8.0
113,17,8.0
113,18,8.0
113,19,8.0
113,20,6.2232933
113,21,8.0
113,22,8.0
113,23,8.0
114,0,0.009877518
114,1,0.42855945
114,2,0.18900411
114,3,8.0
114,4,8.0
114,5,8.0
114,6,8.0
114,7,8.0
114,8,8.0
114,9,8.0
114,10,0.022530433
114,11,0.033924446
114,12,0.022851815
114,13,0.24894993
114,14,8.0
114,15,5.555599
114,16,8.0
114,17,2.9630895
114,18,8.0
114,19,8.0
114,20,2.7740684
114,21,0.5501955
114,22,4.7060685
114,23,5.150391
115,0,0.011858939
115,1,0.06718149
115,2,0.16702649
115,3,8.0
115,4,8.0
115,5,7.2433887
115,6,8.0
115,7,0.0
115,8,8.0
115,9,8.0
115,10,0.08386872
115,11,0.059588835
115,12,0.636341
115,13,7.4575763
115,14,8.0
115,15,8.0
115,16,8.0
115,17,8.0
115,18,8.0
115,19,5.35253
115,20,0.31713355
115,21,4.4457
115,22,0.0
115,23,4.591033
116,0,0.0025
116,1,0.2413249
116,2,8.0
116,3,8.0
116,4,8.0
116,5,8.0
116,6,5.8995194
116,7,4.787297
116,8,1.7428083
116,9,6.536459
116,10,0.19981845
116,11,0.03891374
116,12,8.0
116,13,8.0
116,14,8.0
116,15,8.0
116,16,8.0
116,17,5.460077
116,18,8.0
116,19,3.3069396
116,20,2.3084059
116,21,1.1228889
116,22,8.0
116,23,2.3650475
117,0,0.010450869
117,1,0.14761125
117,2,0.0
117,3,8.0
117,4,8.0
117,5,3.383169
117,6,8.0
117,7,1.1518041
117,8,8.0
117,9,7.2780766
117,10,0.31618983
117,11,0.011629105
117,12,8.0
117,13,8.0
117,14,8.0
117,15,8.0
117,16,8.0
117,17,8.0
117,18,8.0
117,19,8.0
117,20,8.0
117,21,7.1474104
117,22,8.0
117,23,8.0
118,0,0.08836696
118,1,0.3927927
118,2,0.26108813
118,3,8.0
118,4,8.0
118,5,8.0
118,6,8.0
118,7,8.0
118,8,8.0
118,9,8.0
118,10,0.23383641
118,11,0.10153927
118,12,8.0
118,13,8.0
118,14,8.0
118,15,8.0
118,16,8.0
118,17,7.4830523
118,18,8.0
118,19,8.0
118,20,6.2354465
118,21,5.347188
118,22,8.0
119,0,0.008362735
119,1,0.22705416
119,2,0.20931338
119,3,3.6072302
119,4,4.767848
119,5,7.296436
119,6,7.1812334
119,7,3.113918
119,8,8.0
119,9,8.0
119,10,0.034340765
119,11,0.043176685
119,12,5.4778037
119,13,8.0
119,14,8.0
119,15,8.0
119,16,8.0
119,17,5.239208
119,18,8.0
119,19,7.9872904
119,20,0.21439661
119,21,1.6076223
119,22,8.0
119,23,0.84583735
120,0,0.005664105
120,1,0.5246245
120,2,0.2839316
120,3,8.0
120,4,8.0
120,5,8.0
120,6,8.0
120,7,8.0
120,8,8.0
120,9,8.0
120,10,0.13684075
120,11,0.06195132
120,12,8.0
120,13,8.0
120,14,8.0
120,15,8.0
120,16,8.0
120,17,8.0
120,18,8.0
120,19,8.0
120,20,8.0
120,21,8.0
120,22,8.0
120,23,8.0
121,0,0.006913234
121,1,0.86014605
121,3,8.0
121,4,4.2228327
121,5,8.0
121,6,0.0
121,7,4.8480873
121,8,0.0
121,9,0.9749416
121,10,0.151631
121,11,0.376811
121,12,0.5666824
121,13,3.9593472
121,14,8.0
121,15,8.0
121,16,8.0
121,17,1.4154357
121,18,8.0
121,19,8.0
121,20,8.0
121,21,8.0
121,22,8.0
121,23,8.0
122,0,0.04487263
122,1,8.0
122,2,0.0
122,3,8.0
122,4,8.0
122,5,8.0
122,6,8.0
122,7,8.0
122,8,8.0
122,9,8.0
122,10,0.13832441
122,11,0.04081547
122,12,8.0
122,13,8.0
122,14,8.0
122,15,8.0
122,16,8.0
122,17,8.0
122,18,8.0
122,19,8.0
122,20,3.3639667
122,21,3.954422
122,22,8.0
122,23,6.8536863
123,0,0.0025
123,1,8.0
123,2,0.0
123,3,8.0
123,4,8.0
123,5,8.0
123,6,8.0
123,7,8.0
123,8,8.0
123,9,8.0
123,10,0.062882334
123,11,0.07207732
123,12,8.0
123,13,8.0
123,14,7.9453154
123,15,8.0
123,16,8.0
123,17,8.0
123,18,8.0
123,19,8.0
123,20,5.5108047
123,21,8.0
123,22,8.0
124,0,0.007497566
124,1,1.1607909
124,2,0.42252582
124,3,8.0
124,4,8.0
124,5,8.0
124,6,8.0
124,7,8.0
124,8,8.0
124,9,8.0
124,10,0.1439212
124,11,0.16426563
124,12,8.0
124,13,8.0
124,15,8.0
124,16,8.0
124,17,6.8548446
124,18,8.0
124,19,6.067534
124,20,8.0
124,21,3.5320528
124,22,8.0
124,23,4.4783273
125,0,0.09689749
125,1,0.84021693
125,2,0.37264907
125,3,8.0
125,4,8.0
125,5,8.0
125,6,8.0
125,7,8.0
125,8,8.0
125,9,8.0
125,10,0.095518604
125,11,0.037047084
125,12,0.23799312
125,13,8.0
125,14,8.0
125,15,8.0
125,16,8.0
125,17,6.0375023
125,18,8.0
125,19,8.0
125,20,8.0
125,21,8.0
125,22,7.264561
125,23,8.0
126,0,0.016439535
126,1,0.35032174
126,2,0.0
126,3,8.0
126,4,8.0
126,5,8.0
126,6,0.0
126,7,8.0
126,9,8.0
126,10,0.066169545
126,11,0.11258663
126,12,8.0
126,13,8.0
126,14,8.0
126,15,8.0
126,16,8.0
126,17,4.6912
126,18,8.0
126,19,8.0
126,20,8.0
126,21,8.0
126,22,8.0
126,23,8.0
127,0,0.002542614
127,1,4.647302
127,2,2.8332434
127,3,8.0
127,4,8.0
127,5,8.0
127,6,8.0
127,7,8.0
127,8,8.0
127,9,8.0
127,10,0.56018233
127,11,0.15553784
127,14,8.0
127,15,8.0
127,16,8.0
127,17,7.0176506
127,18,8.0
127,19,4.0899725
127,20,8.0
127,22,8.0
128,0,0.01275917
128,1,0.6992725
128,2,0.0
128,3,8.0
128,4,8.0
128,5,8.0
128,6,6.016578
128,7,8.0
128,8,8.0
128,9,7.728271
128,10,0.14616486
128,11,0.042114798
128,12,2.000169
128,13,8.0
128,14,3.2568774
128,15,8.0
128,16,8.0
128,17,6.6331606
128,18,8.0
128,19,0.10254248
128,20,3.2373965
128,22,8.0
128,23,8.0
129,0,8.0
129,1,8.0
129,2,5.1889873
129,3,8.0
129,4,8.0
129,5,8.0
129,6,8.0
129,7,8.0
129,8,8.0
129,9,8.0
129,10,0.20869371
129,11,0.13424228
129,12,0.01714126
129,13,0.6577998
129,14,8.0
129,15,8.0
129,16,8.0
129,17,8.0
129,18,8.0
129,19,8.0
129,20,1.1100601
129,21,5.2936544
129,22,8.0
129,23,8.0
130,0,0.010091474
130,1,2.8856902
130,2,0.7461745
130,3,8.0
130,4,8.0
130,5,8.0
130,6,8.0
130,7,4.3980155
130,8,8.0
130,9,8.0
130,10,0.042208713
130,11,0.039185483
130,12,8.0
130,13,8.0
130,14,8.0
130,15,8.0
130,16,8.0
130,17,8.0
130,18,8.0
130,20,0.12682493
130,21,1.9554476
130,22,8.0
130,23,2.8064299
131,0,0.025221951
131,1,5.7691197
131,2,7.632352
131,3,8.0
131,4,8.0
131,5,8.0
131,6,7.286915
131,7,5.3877554
131,8,8.0
131,9,8.0
131,10,0.04307797
131,11,0.06502484
131,13,8.0
131,14,8.0
131,15,8.0
131,16,8.0
131,17,0.9324047
131,18,8.0
131,19,3.6629026
131,20,8.0
131,21,0.6779484
131,22,8.0
131,23,8.0
132,0,8.0
132,1,4.5130653
132,2,0.0
132,3,8.0
132,4,8.0
132,5,8.0
132,6,4.720332
132,7,8.0
132,8,0.44640717
132,9,8.0
132,10,0.568269
132,11,0.07223804
132,12,0.7168228
132,13,8.0
132,14,8.0
132,15,8.0
132,16,8.0
132,17,2.1938133
132,18,8.0
132,19,4.0269427
132,20,0.16793984
132,21,1.4754465
132,22,7.153817
132,23,1.7267513
133,0,0.002542614
133,1,2.3829536
133,2,0.86341596
133,3,8.0
133,4,8.0
133,5,8.0
133,6,8.0
133,7,6.6018505
133,8,8.0
133,9,8.0
133,11,0.025391448
133,12,0.042563576
133,13,0.27224112
133,14,8.0
133,15,8.0
133,16,8.0
133,17,8.0
133,18,8.0
133,19,8.0
133,20,8.0
133,21,8.0
133,22,8.0
133,23,8.0
134,0,0.003847174
134,1,0.1289882
134,2,0.08921947
134,3,8.0
134,4,8.0
134,5,8.0
134,6,8.0
134,7,8.0
134,8,8.0
134,9,8.0
134,10,0.12876053
134,11,0.055881042
134,12,0.14366055
134,13,1.1760473
134,14,8.0
134,15,8.0
134,16,8.0
134,17,8.0
134,18,0.17926456
134,19,5.190103
134,20,0.35273015
134,21,5.717156
134,22,5.6584406
134,23,4.454998
135,0,0.009923753
135,1,0.11338155
135,2,0.14189495
135,3,8.0
135,4,8.0
135,5,4.6826315
135,6,8.0
135,7,8.0
135,8,8.0
135,9,8.0
135,10,0.49958923
135,11,0.29970747
135,12,8.0
135,13,8.0
135,14,7.3530335
135,15,8.0
135,16,8.0
135,17,8.0
135,18,8.0
135,19,8.0
135,20,8.0
135,21,8.0
135,22,8.0
135,23,8.0
136,0,0.005339894
136,1,0.24721214
136,2,0.0
136,3,8.0
136,4,8.0
136,5,8.0
136,6,0.0
136,7,4.7192445
136,8,8.0
136,9,8.0
136,10,0.11350877
136,11,0.042126447
136,12,0.44604337
136,13,0.739374
136,14,8.0
136,15,8.0
136,16,6.066975
136,17,7.100716
136,18,8.0
136,19,3.6437092
