cells,drugs,labels
328,192,4.5487967
329,4,3.914464
329,6,3.0151982
329,117,3.463236
329,204,1.7330719
330,2,2.5836759
330,60,-4.0944843
330,158,2.089905
330,184,4.8696394
330,204,1.6016067
331,145,2.824967
332,115,-0.9180786
332,128,1.5313734
333,68,0.7067414
333,161,2.504872
334,80,0.056285705
334,174,2.6315048
335,0,0.94026285
335,42,2.6681795
335,82,0.8891759
335,91,0.012145435
335,119,-2.3406656
335,131,1.3075581
335,136,-2.9960237
335,174,1.5162898
336,16,-3.0133712
336,35,2.8440733
336,58,4.1513534
337,25,-1.1303816
337,63,-4.506866
337,149,-1.5105276
338,148,-1.9153618
338,205,-2.5440533
338,217,-0.84816
340,1,1.5743982
340,46,1.2673955
340,83,0.40360177
340,84,-5.206633
340,91,-0.10385588
340,99,1.6068871
340,109,-0.1227328
340,130,3.2759213
340,149,-2.5138464
340,151,-0.778851
340,174,0.9989576
340,192,2.4009242
340,206,1.11411
340,215,1.9406291
340,216,1.9690759
341,71,4.076766
341,91,-0.36984882
341,104,2.4427328
341,117,1.4429295
341,126,3.2024577
341,171,-0.7005318
341,215,2.324275
341,216,1.8418418
342,31,4.9219837
342,81,4.4795303
342,137,1.38496
342,162,-0.008110462
342,195,3.189084
342,218,6.97967
343,13,5.5155973
343,14,-4.1579638
343,59,1.9505519
343,89,2.7601664
343,209,3.5885458
344,20,0.22841568
344,97,2.1720588
344,179,0.65145755
345,27,5.332952
345,38,-8.044335
345,46,6.3883095
345,92,2.4402611
345,108,4.219902
345,213,2.692539
346,2,5.1103926
346,83,3.3381972
346,111,3.8141568
346,115,-2.0574718
346,134,3.1217668
346,138,-3.0461254
346,189,3.4671757
347,62,1.0567333
347,79,-0.029075606
347,87,4.8215375
347,215,3.2184079
347,225,-3.53283
348,106,0.7406083
348,135,3.361722
348,145,3.545702
348,214,5.1822286
349,150,4.188006
349,183,3.3659115
350,94,3.8501172
350,121,4.6516166
350,138,-5.574718
350,223,-0.89298594
351,139,0.44028497
352,182,3.724231
352,221,3.037937
353,26,-6.9641275
353,43,-5.2192674
353,50,1.222644
353,62,2.724963
353,78,-4.6633544
353,87,1.809134
354,19,-2.543161
354,68,-2.1190474
354,100,2.245321
354,115,1.0105109
354,180,2.6765838
355,62,4.1200294
355,113,2.7157695
355,170,3.217669
356,44,-1.100235
356,79,0.3666557
356,85,-3.967612
356,91,-3.5000756
356,140,0.15519944
356,144,-0.08360196
356,154,2.7215805
356,164,-1.5486897
356,187,-0.7636452
356,201,-3.390717
356,211,-0.17654261
357,68,-1.098529
357,125,2.3802671
357,189,4.9006605
358,20,-0.17552361
358,28,-0.036639024
358,32,0.29734114
358,38,-7.9657927
358,49,-3.8679893
358,86,-1.9818102
358,117,-0.10738773
358,128,2.8906255
358,197,1.1406677
358,225,-4.901066
359,8,1.6879555
359,32,0.4857036
359,114,1.9052503
359,213,1.7993612
360,2,2.6250312
360,28,1.1718583
360,139,0.41347846
360,142,-3.593581
360,217,1.7880963
361,9,4.031244
361,87,4.175467
361,174,1.4497799
362,4,2.1578298
362,55,2.8442519
362,125,1.4172323
362,126,3.8208346
362,135,1.610323
362,149,3.6345892
362,212,1.8652847
363,11,0.21875113
363,27,2.992873
363,70,3.182372
363,98,2.7942996
363,127,3.723191
363,217,0.024639275
364,23,-0.25040504
364,35,3.5752509
364,50,2.2935314
364,68,-0.88645214
364,142,-2.9282472
364,154,2.904471
364,165,0.15091573
365,94,3.7664516
365,119,2.0479395
365,166,3.9949086
366,2,1.7385919
366,133,3.5704875
366,216,2.7793064
367,35,3.231225
367,40,1.5350438
367,50,-6.3439183
367,59,2.3756728
367,73,-0.5163468
367,133,4.203391
367,195,1.5510132
367,206,1.5106056
367,216,0.27934116
368,43,-8.928452
368,113,3.008455
368,122,3.8475645
368,125,1.1671345
368,160,-2.0822964
368,161,1.8633256
368,168,3.213245
368,171,-1.5186088
368,200,-2.8366807
368,221,3.0851233
369,35,4.3077784
369,37,-1.4795429
369,47,4.402265
369,51,3.9868176
369,52,2.6036518
369,87,4.9099817
369,122,2.466864
369,136,-2.3272312
369,195,1.2068386
370,16,0.11610916
370,56,2.5993755
370,98,3.4995131
370,118,2.204387
370,127,2.4030814
370,161,1.2865816
370,183,2.6862717
370,194,2.5049827
370,203,-2.1123197
370,214,-1.0621166
371,11,0.066994295
371,27,3.8954146
371,38,-7.7928286
371,41,-3.2541885
371,119,-3.9086993
371,120,-4.13327
371,181,2.764198
371,189,-0.004059957
371,193,-5.8980703
371,211,-0.38421768
372,43,-6.305189
372,79,0.4159782
372,154,2.33748
372,227,5.6370406
373,90,2.6849105
373,102,2.0730283
373,206,1.62926
373,215,2.3987668
374,61,-2.5228205
374,141,1.1859354
374,153,4.122486
374,174,3.2401416
374,204,2.5497391
375,6,-0.33220184
375,84,-5.0737033
375,100,1.757027
375,137,-2.0731332
375,219,-0.051442083
376,97,2.5313525
376,149,2.8568997
376,181,2.2311466
376,208,1.0722822
377,184,2.3796418
378,3,1.8179752
378,21,2.005517
378,149,2.2059042
378,155,-2.6642072
378,186,2.5083961
378,196,2.5354455
378,204,0.16603155
379,36,-6.3479037
379,77,0.69264275
379,157,4.585691
379,168,4.250756
379,177,0.24038023
380,12,4.3462496
380,77,0.9252793
380,101,2.2148416
380,112,-0.19830696
380,117,0.3965032
380,180,0.004630697
380,189,1.7637628
380,198,2.5867195
381,27,2.4244034
381,89,2.7173457
381,117,0.26357076
381,118,2.1077356
381,167,0.88708615
382,88,-3.8584955
383,28,-2.8609214
383,62,0.9129582
383,68,0.92849433
383,127,3.8109412
383,174,1.2752018
384,57,-6.8469515
384,73,-1.2970148
384,82,-1.7135826
384,129,5.2469277
384,141,-5.36595
384,179,-2.8215134
384,184,0.42470032
384,221,3.7580369
384,222,2.0156877
385,23,1.4404074
385,28,1.1482552
385,47,6.9433913
385,62,3.5990684
385,65,0.96917117
385,113,4.4361396
386,58,5.754692
386,117,3.9246976
386,181,4.57232
386,193,4.1096625
386,224,3.3001862
387,30,3.0353968
387,119,2.6793835
387,142,-0.90640634
387,174,3.438322
387,203,0.7845047
388,54,4.651226
388,185,-0.58856446
389,145,1.1818277
389,152,-1.1184311
390,55,2.3664906
390,203,-1.0832479
391,140,0.108512454
391,153,4.162271
391,174,-2.3363795
391,186,2.8066058
392,27,4.3445077
392,55,2.085661
392,61,-3.968457
392,198,2.379518
392,201,-0.23743789
393,15,-4.140468
393,31,2.365796
393,210,3.6313305
393,216,4.671553
393,226,3.98314
394,75,-0.39250988
394,164,1.7728429
395,18,2.4567492
395,38,-6.9494643
395,52,2.2927616
395,126,3.5104573
395,170,1.401034
395,187,-0.924703
395,205,-2.3239524
395,226,-0.64153177
396,10,0.2523188
396,11,-2.7217474
396,126,3.128122
396,127,2.9206657
396,131,1.3223318
396,168,2.179632
396,180,1.2150596
396,206,2.4224453
396,207,-0.41032347
397,194,1.8400537
397,211,-0.6406891
398,30,2.1753364
398,168,2.8093326
398,184,4.1028733
398,194,2.8238723
399,37,-5.874859
399,220,1.4834136
400,136,1.6148279
400,149,2.1616137
400,153,2.1970594
400,156,-2.0629256
400,168,3.7117536
400,183,0.82921594
400,211,-0.5320178
401,163,-1.1845549
401,183,-0.47096252
401,185,-0.57150114
402,18,1.4607012
402,77,-0.58859736
402,91,0.5077303
402,139,0.26258606
402,177,-2.4907646
402,196,2.6479032
402,197,2.5516934
402,215,2.6041431
403,36,-5.961184
403,51,3.734532
405,69,-1.442437
405,82,1.2317094
405,132,1.3953799
405,164,2.5180445
406,4,4.3666167
406,14,-4.845169
406,143,0.9760191
406,190,3.8622901
406,217,3.5528975
407,28,-0.43615183
407,29,2.500595
407,31,-1.0748571
407,70,1.3553345
407,85,-3.0788238
407,122,-0.3001028
407,148,-2.486042
407,149,1.9935459
407,159,1.0382196
407,186,2.1805468
407,194,-2.157848
407,206,1.36967
407,217,-1.8771446
407,227,2.1545098
408,2,1.2729841
408,18,1.8586534
408,20,-0.8757828
408,31,0.39689675
408,81,1.2926028
408,122,0.6740163
408,126,3.024443
408,153,2.066871
408,157,2.8023791
408,159,0.89937896
408,191,1.6330216
408,193,-5.2525635
408,216,0.9934781
408,225,-4.935422
409,12,4.833447
409,39,3.1764524
409,42,2.984927
409,46,2.1835053
409,145,2.7036216
409,149,0.6178589
409,156,-3.723164
409,174,-1.2168713
409,202,4.6052203
409,213,3.138196
409,216,2.031068
410,23,-0.9704719
410,35,2.9040267
410,82,0.9433599
410,145,1.714522
410,173,-0.43123612
411,26,-5.570245
411,76,-4.5408354
411,108,4.9021707
411,131,2.2522018
411,177,-2.5136285
411,211,-0.7437313
412,73,0.6916242
412,83,1.0813996
412,90,3.0770705
412,98,2.172706
412,132,1.5356296
412,161,1.3032228
412,164,-0.047628194
412,212,4.8076296
412,216,3.173544
413,20,0.8629436
413,36,-3.6379364
413,37,-4.299018
413,114,-2.9395516
413,136,1.8471086
414,29,2.4895496
414,44,-0.24904959
414,77,5.297213
414,87,2.7581785
414,121,5.297213
414,126,5.297213
415,123,-1.1635875
416,13,5.1484528
416,136,-2.5313952
416,157,3.0609026
416,200,-2.546893
417,31,0.32016158
417,99,1.4658414
417,108,4.731983
417,208,-0.95624566
418,57,-0.68521816
418,97,3.0151846
419,4,2.8248174
419,91,0.13189356
419,130,4.601549
419,174,2.937198
419,177,-2.2259624
419,195,1.2991935
419,210,2.7126594
420,63,-3.278017
420,86,1.5214853
420,133,2.0274482
420,166,4.45498
420,199,5.0008063
421,6,4.245406
421,40,2.9083853
421,68,-2.534405
421,125,2.1985013
421,141,-1.0803716
421,153,0.21769561
421,226,-3.5808654
422,68,0.00792502
422,85,-1.8665358
422,101,1.611611
422,189,5.12832
423,24,0.23657234
423,42,3.700274
423,56,2.357703
423,62,0.6037771
423,88,-0.88675314
423,108,1.1904742
423,125,1.400177
424,39,5.824393
424,97,3.1576006
424,115,-0.45775455
424,126,5.61045
424,168,2.714185
424,186,1.2433587
424,197,5.2638025
424,219,4.0956554
425,144,2.7239547
426,9,4.9009485
426,25,0.057062734
426,42,5.0229545
426,102,5.8618913
426,150,5.751392
426,225,-2.455645
427,208,-1.0037593
428,119,5.4724946
428,176,5.411283
429,90,5.7618914
430,15,-3.3120844
430,181,2.6376326
430,209,4.7604566
431,50,1.5836217
431,74,0.8154254
431,82,3.035252
431,157,3.2390182
431,188,4.7065725
432,14,-7.4029703
433,3,3.540249
433,82,0.9571684
434,156,2.228745
435,18,3.9947255
435,74,0.2966936
435,146,1.5500393
435,219,3.3459604
436,95,4.1144505
436,174,5.0505342
437,40,3.526505
437,188,1.746164
437,192,3.9118156
437,194,1.5229447
438,40,4.763162
438,93,-2.9913678
438,115,-4.370177
438,136,0.13488318
438,149,3.1902003
438,163,-0.93054384
439,4,1.2433771
439,8,2.3281295
439,62,0.19752383
439,86,-2.894461
439,102,3.3109412
439,169,-0.32173333
439,173,1.0568168
439,179,-1.8558271
440,27,5.6309104
440,152,0.4472632
440,175,3.0421083
441,62,4.637542
442,67,2.4997365
442,89,3.9160967
443,28,3.5446877
443,117,3.6887612
443,154,3.7049758
443,173,0.40688497
443,225,0.7547831
444,5,-2.2849889
444,132,2.0994627
444,181,2.9589536
444,217,-1.2805496
445,65,0.107988656
445,134,-0.17620602
445,149,2.517507
445,169,-3.219117
446,11,2.659122
446,50,2.705718
446,101,2.3314607
446,134,2.3394005
446,189,0.13406047
446,196,1.4791547
447,57,-3.596836
447,142,-4.0243144
447,196,4.056654
448,52,2.2448578
448,60,-3.3564067
448,155,-2.867169
448,181,2.663279
448,222,0.29060683
449,35,2.0778146
449,47,6.0845027
449,68,0.15591224
449,69,2.469154
449,70,1.2330922
449,89,2.4216778
449,119,-1.8626037
449,140,-0.15722224
449,150,-0.5051097
449,152,-2.7892585
449,184,0.33341932
449,187,-1.692332
449,192,2.1539226
449,195,-0.94653904
449,202,3.6031172
449,227,1.9386182
450,1,1.772039
450,106,1.447411
450,177,0.35744393
451,36,-5.047307
451,53,1.3662374
451,56,0.28930327
451,77,0.8541229
451,113,3.2412388
451,149,1.3146713
451,187,-2.5767272
451,192,3.9421403
451,193,-0.4173273
452,1,1.9858778
452,69,-2.7097228
452,73,-2.7560327
452,82,1.2353976
452,93,-0.22544141
452,156,-3.0686214
452,165,0.36452714
452,167,1.1342167
453,103,1.4737345
453,130,3.7954848
453,149,2.6092076
453,207,-0.12839755
454,25,-3.5072267
454,82,1.5174382
454,149,0.96231824
454,215,3.352889
455,61,-2.9757466
455,72,-2.693362
456,43,-4.013597
456,208,1.4798833
457,18,1.122553
457,80,-0.4231253
457,88,-0.99822474
457,135,-0.13873164
458,93,-0.72420657
458,121,4.599531
458,152,-1.1916245
458,174,-2.1193364
458,177,-2.7693787
458,193,-4.8377438
458,198,2.5429862
458,216,1.423888
459,38,-5.803053
459,92,3.2441447
459,138,1.4461949
459,149,1.703752
459,181,1.7314779
459,195,0.905986
460,21,1.8873898
460,46,1.6691693
460,69,-1.6612755
460,88,-0.9721408
460,94,-0.5465949
460,134,-0.19164196
460,172,4.149828
460,183,0.5601617
460,192,3.2348766
460,203,-0.79859376
461,25,1.1121278
461,80,-0.37066942
461,218,1.5387349
462,122,2.1296532
462,139,1.238994
462,149,2.6255887
462,174,1.6222742
462,192,3.5878296
463,102,2.0655365
463,104,1.0750195
463,150,-0.079698205
463,192,3.8119004
463,210,1.541204
464,39,2.6656644
464,72,-4.4914985
464,73,-2.0069854
464,94,-0.25726852
464,127,1.5323737
464,129,4.9387054
464,142,-2.97764
464,167,1.1627338
464,174,-2.1204817
465,0,1.0825737
465,80,-2.825209
465,135,-1.2738984
465,140,-2.1933215
465,166,0.89923316
465,177,-2.4956415
465,179,-2.2760148
465,213,1.8536232
466,72,-4.6046257
466,139,0.26501366
466,176,1.9442872
466,200,-0.53371847
467,51,3.4585493
467,155,1.5202861
467,216,3.3046596
468,21,1.9330753
468,68,2.3766701
468,87,3.1067774
468,185,1.8321688
468,227,6.649895
469,10,-0.5505687
469,67,0.2499103
469,126,3.8249795
469,212,0.55281454
470,25,1.0349844
470,53,2.5930843
470,136,-1.3537034
470,149,2.2013023
470,169,-5.59848
470,196,2.8251944
471,35,4.5896454
471,149,4.478355
471,197,3.7796257
472,64,1.3746865
472,83,3.1212301
472,110,0.8679041
472,174,2.5868268
472,187,4.3534617
473,26,-5.6236625
473,27,5.5026674
473,100,1.599802
473,131,5.972276
473,152,0.6223489
473,219,3.6571963
473,221,2.1101608
473,223,-0.12717427
474,16,-5.3672104
474,28,-2.9213288
474,43,-7.756311
474,62,-3.4779587
474,72,-4.3294334
474,101,0.119405985
474,119,-1.7674979
474,149,0.29321787
474,174,-1.2994094
474,193,-3.838149
474,195,-1.8539258
474,222,-0.21736011
475,4,4.9995685
475,76,-1.8178796
475,106,3.5696456
476,152,1.7784851
477,122,1.9725652
477,164,-0.96814865
477,169,-1.5598389
477,174,2.955386
477,183,3.0759006
477,209,5.196467
477,211,2.9875512
478,45,-0.6178313
478,214,4.1668386
479,24,-3.517323
479,26,-7.334841
479,28,-1.5341333
479,45,-2.062532
479,106,-0.15036954
479,123,-2.2330391
479,176,0.98770356
479,202,3.5359676
480,104,1.1336994
480,130,2.934994
480,169,-1.6773314
480,174,2.4138699
480,227,3.6260743
481,88,-1.9769671
481,182,-2.9823394
481,190,1.5490632
482,62,0.4892417
482,143,2.317708
483,135,-0.041696176
483,198,3.7147603
484,19,2.7076275
484,88,-1.4028913
484,99,3.1517045
484,156,-2.9897423
484,166,1.1147608
484,168,4.036435
484,219,2.1728728
485,21,3.1594937
485,164,2.229531
485,189,3.4760094
485,215,3.2886934
486,48,1.9053472
487,10,-2.3422534
487,41,-7.954965
487,42,5.1181083
487,58,5.021051
487,68,2.3858109
487,171,-1.8271405
487,173,3.049542
487,202,3.8716033
488,70,1.8091153
488,208,-2.7360296
489,13,6.0247498
489,73,1.6162562
489,129,5.258667
489,136,1.025972
489,149,2.6557443
489,157,2.2879832
489,170,1.4665811
489,190,4.016207
490,148,3.071974
490,171,-1.9898474
490,194,1.7221622
490,216,3.761614
490,221,2.2269793
491,31,0.60109234
491,48,-0.033383016
491,99,1.163311
491,129,4.235305
491,153,2.1724007
491,209,3.569326
492,118,2.1394184
492,150,2.0962903
492,162,-0.8461005
493,11,-0.69719034
493,193,1.0473814
493,224,2.8734434
494,90,2.844021
494,96,3.438232
494,117,1.2723947
494,222,0.6717945
495,149,3.2158756
496,61,0.22803529
496,76,-3.3079143
496,82,1.456563
496,170,4.1292233
496,181,3.329144
496,183,4.9491057
497,7,1.6330749
497,161,0.83650595
497,217,-0.71356326
498,25,-0.3330153
498,47,4.9471498
498,155,-2.452002
498,160,-2.2546365
498,217,0.60564363
499,87,2.5919018
500,46,3.633769
500,144,-0.24156766
501,4,5.8491936
503,52,6.3432283
503,62,-0.4130048
503,131,1.0486182
503,181,7.208864
504,26,-7.229517
504,60,-2.2398617
504,138,-3.111744
504,153,4.2102637
504,220,0.30051753
505,30,2.8469448
505,68,1.5983329
505,86,-0.65809244
505,106,2.8305242
505,222,1.4728521
506,22,4.956067
506,43,-5.3004375
506,75,-3.2969825
506,86,-1.8980353
506,104,0.5089266
506,106,0.3865761
506,113,3.3065798
506,127,3.4116902
506,163,2.223544
507,53,3.3614767
507,138,-4.7175465
507,201,3.576357
507,211,0.5530275
508,57,-1.0932839
508,69,4.5215006
508,79,5.055034
508,104,5.8147435
508,141,-1.8299239
508,187,5.5912967
509,119,1.8317995
509,148,3.2772484
510,99,1.6912922
510,190,1.608667
510,213,4.2166924
510,214,1.034317
511,35,4.862082
511,149,3.0987554
512,0,-0.47890174
512,2,2.1501164
512,41,-4.470206
512,94,2.43742
512,112,2.8434095
512,143,0.22457556
512,197,1.7304819
513,11,-3.968025
513,42,4.7890115
513,122,1.3345008
513,138,-2.7755613
513,171,-1.8249997
513,218,6.185796
514,28,-0.60251075
514,89,3.1425495
514,165,0.96855533
514,181,2.9899387
515,42,4.271434
515,125,2.575005
515,180,-0.32632664
515,226,2.5416353
516,96,3.9566212
516,100,1.3329357
516,109,1.6261289
516,121,4.853624
516,221,3.2191086
517,31,0.09062305
517,62,0.7603857
518,89,2.5713599
518,100,0.8562221
518,125,1.754613
518,148,-0.11514154
518,169,-5.3094654
519,85,-4.074174
519,87,2.9342954
519,223,0.72412497
520,194,2.6939611
521,46,1.1707567
521,49,-0.5880406
521,58,5.30023
521,74,1.8967719
521,87,2.511786
522,1,3.5320485
523,119,1.4593061
523,129,4.4658775
524,211,2.545774
525,11,0.52115035
525,86,-0.7575597
525,123,1.83067
525,127,2.8887901
525,135,3.0858996
525,214,-1.1707774
525,222,1.9633931
526,131,2.8742254
526,138,-3.8226016
526,164,-1.3614278
526,203,0.18811502
526,220,3.5334952
527,23,1.2374895
527,53,1.7356877
527,59,2.1404755
527,65,-0.16084361
527,86,-0.85612506
527,168,3.7813244
527,175,-2.7369986
528,25,-0.47438923
528,108,2.3367944
528,214,3.1402316
530,88,3.4535644
530,95,5.7039
531,56,0.84078515
531,129,6.3228025
531,167,3.294012
531,202,3.79665
532,41,-6.2637477
532,51,5.502216
532,52,5.166559
532,219,0.26763642
533,71,2.8078606
533,84,-4.284365
533,174,4.5350146
533,189,1.3450818
533,210,2.175918
533,216,3.058716
534,86,-1.9406354
535,37,-2.9442596
535,54,4.397465
535,148,5.0288324
535,206,2.9362035
536,24,-3.810405
536,78,-4.3690877
537,54,3.7775877
537,97,0.69126564
538,51,4.0276318
538,78,-7.6385093
538,94,-0.037963916
538,210,1.3271265
539,4,2.6747587
539,37,-5.437813
539,79,-0.066268384
539,99,3.7068186
539,114,2.9790585
539,183,2.928798
540,42,3.1845295
540,77,-0.76860976
540,149,1.5605985
540,169,-6.2610373
540,184,0.55416477
540,193,-2.604121
540,203,-0.08448901
541,15,-4.2272205
541,26,-7.146245
541,62,-1.2717843
541,101,0.027032796
541,130,3.0529723
541,132,0.75916195
541,151,-0.7149563
541,158,-1.4243742
542,22,3.5212953
542,23,-0.613408
542,26,-3.989904
542,52,4.970112
542,167,1.5333142
543,136,0.8051338
543,168,4.7451572
543,179,-1.2879046
544,12,4.124652
544,59,4.877495
544,142,-1.1853317
544,196,4.5594845
544,226,3.954499
545,25,-2.8027754
545,39,3.137452
545,80,-2.7021463
545,87,3.4216177
545,115,-0.5076744
545,127,2.6149893
545,131,2.6776009
546,9,3.6014605
546,130,4.8360558
546,157,4.763101
546,192,3.9788337
546,210,3.9353697
547,35,3.6351535
547,128,2.4702613
547,165,0.6662408
547,220,2.0637035
548,76,-2.0363038
548,77,0.56063366
548,98,3.2177012
548,127,3.8165946
548,163,1.1219352
549,65,-0.3732308
549,84,-4.2539096
549,94,-0.19183044
549,97,-0.76975095
549,119,-2.2244408
549,127,3.2654133
549,196,1.1324954
549,215,3.152708
549,218,4.419645
550,3,0.8466137
550,42,2.5228262
550,69,-1.802814
550,126,3.0358975
550,142,-1.5210832
550,150,-0.9262291
550,181,2.1215684
550,192,3.5655522
551,45,0.6679331
551,154,5.8420115
551,215,5.6399198
552,117,3.7382026
552,150,2.7996964
553,73,3.0730472
553,83,1.228204
554,2,3.287227
554,99,4.293438
554,155,0.675084
555,7,1.3921304
555,108,1.1355096
555,131,4.8188133
555,135,0.040576648
555,141,-0.39810935
555,152,-0.22307535
556,2,2.017888
556,27,2.5948732
556,102,4.028368
556,107,-2.4400737
556,138,0.39646754
558,32,1.7130942
558,44,-1.3171284
558,168,4.694776
558,218,4.64704
558,219,2.2904203
559,4,2.4213984
559,46,5.8717675
559,68,5.040295
559,127,5.2751145
559,174,0.15780617
559,200,0.47670963
560,40,6.0784197
560,109,5.5767193
560,125,3.7173617
560,160,2.1535323
560,175,0.0041224645
561,16,-1.7601273
561,85,1.3768955
561,152,-0.7974011
561,174,-0.121515594
561,184,0.88626456
562,25,-2.7546356
564,13,5.9343987
564,22,3.9041255
564,34,1.0883485
564,49,-3.9511964
564,69,-2.1354856
564,86,-0.9051941
564,90,1.768474
564,109,0.42112395
564,114,0.3561194
564,150,1.0388091
564,151,-0.9166237
564,204,0.40696913
564,211,-1.3373898
564,213,0.6944779
565,32,1.4322708
565,65,-1.6902033
565,89,1.257151
565,99,1.7762194
565,118,0.63253236
565,157,2.0229025
565,175,-1.9307963
565,182,1.3440754
565,217,-1.1512514
566,36,-2.9898794
566,69,1.1864736
566,87,2.8344822
566,156,-0.41261256
566,166,3.8717897
567,116,-3.1602635
568,43,-7.4566455
568,74,-0.13494273
568,212,4.170092
568,224,1.3087894
569,68,-1.1323874
569,158,0.49863216
569,200,-1.7651826
570,52,4.9337606
570,60,-3.0054038
570,79,2.5478039
570,135,2.097094
570,192,4.5734496
570,195,5.6310225
571,1,2.8758974
571,130,5.155516
571,144,1.4963237
571,187,5.195764
572,0,0.94915646
572,21,1.0023199
572,74,0.102315396
572,158,-1.3134753
572,160,-1.3269736
572,179,0.24825041
572,186,3.280876
572,192,4.6100516
572,199,1.4721358
573,52,3.3781276
573,160,-1.4507334
574,65,-0.62412906
574,101,0.06718137
574,123,-2.5982447
574,126,3.2038195
574,200,-1.4370273
574,222,2.1002507
575,87,2.8162284
575,91,1.966633
575,113,4.6860776
575,136,-1.2341933
575,146,3.323462
575,150,-0.44301167
575,180,3.4846394
576,50,1.064814
576,186,3.016065
577,54,2.745207
577,97,3.3134303
577,119,2.982272
577,225,-3.7576902
578,26,-7.3667603
578,45,-1.8694801
578,95,3.4711783
578,135,3.3777094
578,193,1.5040528
578,203,-1.6939019
578,216,2.5209773
578,227,4.4310627
579,1,2.9734845
579,19,-1.4479706
579,169,-1.9949597
579,187,4.3272552
580,24,-1.4950943
580,94,2.7204213
580,182,-1.8773235
581,42,2.540272
581,45,-2.7457867
581,58,4.2556925
581,91,-0.90130764
581,148,0.33167258
581,167,1.9934716
582,54,5.0483074
582,77,5.253028
582,117,3.9457152
582,210,4.9712806
582,219,2.6549263
583,33,1.38754
583,80,-0.10292013
584,15,-1.6002455
584,174,3.4319355
584,181,3.406939
585,62,6.1777825
585,149,2.845611
586,65,-0.3738577
586,68,-0.6989754
586,79,-0.080824435
586,87,2.6595168
586,174,2.618656
586,219,1.8997524
587,2,1.4311017
587,37,-2.369343
587,55,2.4456792
587,58,4.3697863
587,144,-0.54419786
587,150,1.9058841
587,184,0.8595004
587,185,-0.4800296
587,211,-0.60918516
588,111,3.2496858
588,113,4.874575
588,118,1.0339704
588,202,2.9164329
588,210,4.9074984
589,24,-1.3386103
589,26,-5.345595
589,44,-3.342521
589,45,-3.872122
589,54,4.91726
589,70,1.2196425
589,99,1.8376335
589,114,1.8730344
589,204,1.6084509
590,19,-6.3083096
590,31,-0.664385
590,86,-1.9046983
590,136,0.06865471
590,166,3.3991425
590,219,2.6036656
591,31,4.8437076
591,152,-1.1134481
592,22,4.2152977
592,23,-0.542801
592,127,3.5632544
592,194,1.8467163
592,198,3.562925
593,11,-2.068425
593,43,-7.847491
593,100,2.8233566
593,145,1.3306173
593,161,2.0720518
594,22,1.7781787
594,25,-0.42620203
594,94,0.54242307
594,196,3.6524472
594,210,3.9716218
595,1,1.2448087
595,7,1.9489001
595,168,2.91233
595,187,-1.4043325
595,211,0.48623973
596,22,3.7306356
596,30,3.4184456
596,192,4.9948044
596,199,2.713792
596,216,4.864441
596,221,2.6826434
597,8,1.5341004
597,72,-2.8633783
597,104,1.9425064
598,134,0.7777042
598,145,1.5718753
599,9,3.6089804
599,11,-0.16567315
599,35,1.9953024
599,195,0.4425137
599,206,2.1762757
600,51,3.7203798
600,89,2.204408
600,90,2.5953777
600,117,-2.1942875
600,126,3.8175302
600,194,-2.7315636
600,205,-2.3978593
601,106,-2.7152147
601,134,4.4939494
601,198,6.402685
602,129,3.2966542
602,180,3.7078223
602,211,-1.127696
602,226,-0.25137147
603,3,0.7578071
603,174,-1.7723788
603,211,0.81783354
604,18,0.17240427
604,54,3.0254686
604,74,-0.30905703
604,91,1.7437333
604,95,3.0158453
605,33,3.525937
605,43,-4.070182
605,61,-0.29913256
605,103,1.5922097
605,144,-0.9663907
605,197,3.5795126
606,35,1.6434903
606,39,2.2195497
606,40,-0.4280071
606,82,2.1376112
606,86,-1.8728089
606,153,1.5954887
606,169,-5.9778047
606,170,1.8216599
606,201,-1.83464
606,202,3.3415084
606,205,-1.5428822
606,212,4.289916
607,22,3.867098
607,25,-3.701172
607,88,-3.5311477
607,127,0.78620064
607,138,-6.5557504
607,189,0.16948894
607,198,3.1096535
608,0,-1.2486426
608,37,-4.678123
608,84,0.44645396
608,124,4.8395844
608,136,2.1804597
608,142,-2.2239823
608,145,1.8568188
608,163,-0.3186638
608,210,4.32414
609,54,3.3494961
609,65,-1.3103434
609,221,2.5606782
610,60,-3.5866036
610,182,1.1674188
611,26,-4.2604594
611,86,-1.9024456
611,163,3.3965418
611,219,1.388156
612,110,3.6270866
612,145,3.6095977
612,158,-2.865123
612,227,4.266182
614,104,0.8221987
614,130,3.2692738
614,207,1.2201992
615,162,-0.70725197
615,188,1.4820606
615,200,-1.1261661
616,59,3.6523867
616,122,2.985533
616,129,4.416816
616,134,-0.5456476
616,148,-0.3035838
616,155,-3.075455
616,160,0.10755443
616,216,2.3597226
616,221,1.7827197
617,3,-0.03334107
617,117,2.833735
617,165,3.7728841
618,4,3.0683053
618,37,-4.3034835
618,85,-3.2716863
618,127,3.5760634
618,180,2.037268
618,218,4.610289
619,86,0.011501258
619,116,-6.3276916
619,119,1.2343132
619,153,4.5437865
619,221,1.1680387
620,5,0.34143794
620,18,4.337045
620,33,1.5172825
620,71,1.7863522
620,161,2.628047
620,168,-0.4427152
620,201,4.948089
620,221,3.8851614
621,68,-0.8149944
621,138,-5.0670934
622,106,-1.8039298
622,217,1.137293
623,56,0.87076896
623,68,-1.3990306
